Date,Latitude,Longitude,WS2M,WD2M,T2M,T2M_MAX,T2M_MIN,T2MDEW,RH2M,PS,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,FIRE
19960815,-106.68667,37.59333,1.43,320.8,15.05,21.42,8.41,4.75,56,72.08,28.29,18.84,11.75,1
19960818,-106.46833,37.45333,1.41,259.8,16.5,25.42,8.42,3.99,49.89,73.66,27.53,23.83,16.98,1
19960821,-106.49142,37.81646,1.53,332.5,13.8,19.46,9.74,6.68,65.02,73.41,29.75,16.76,14.59,1
19970509,-106.08333,38.19,0.97,233.5,7.35,14.58,1.15,-0.52,63.76,73.4,23.74,23.77,13.52,1
20060718,-106.39417,37.1225,0.39,180.8,20.1,29.2,12.52,4.97,43.91,73.78,29.28,19.73,9.28,1
20060718,-106.42444,37.14722,0.39,180.8,20.1,29.2,12.52,4.97,43.91,73.78,29.28,19.73,9.28,1
20060825,-106.68139,37.59722,1.32,239,12.16,18.56,7.56,7.3,75.04,71.49,28.55,17.17,10.89,1
20070711,-106.72222,37.73389,1.25,243.5,15.32,22.13,7.76,5.72,57.07,72.05,27.87,19.97,9.58,1
20070715,-106.29611,37.38417,1.39,6.9,19.39,28.7,9.9,4.61,44.08,74.01,27.64,25.88,7.71,1
19860304,-106.41698,37.76686,2.7,305.5,2.16,11.91,-4.2,-7.18,54.87,73.1,20.1,18.11,5.83,1
19860516,-106.26667,37.11667,0.82,259.8,5.67,13.9,-0.96,-4.45,56.46,72.56,23.54,21.69,13.36,1
19860727,-106.20058,37.01668,0.69,246.3,13.92,23.18,5.74,-3.71,34.08,73.47,21.82,30.68,5.96,1
19870929,-106.38333,37.58333,1.1,58.2,9.6,19.16,1.32,-1.19,56.1,74.19,18.76,20.95,5.78,1
19850718,-106.66721,37.6542,1.23,226.1,16.06,22.96,9.26,6.53,57.83,71.86,29.57,19.71,16.36,1
20020424,-106.6,37.65056,2.64,272.2,7.53,17.29,-2.22,-13.03,23.81,71.52,20.43,28.96,5.18,1
20020531,-106.28167,38.25,1.75,275.3,19.28,27.69,9.47,-4.43,23.57,71.39,27.3,24.94,10.32,1
20020604,-106.56083,38.07472,1.71,110,10.07,15.35,4.5,1.06,57.31,72.85,26.11,18.15,10.43,1
20190725,-106.663,37.654,0.78,290.6,14.85,21.47,10.06,9.76,74.18,71.97,28.84,19.16,7.35,1
20190906,-106.813,37.74,1.3,81,15.16,24.15,7.99,7.18,63.8,72.14,28.71,16.57,5.42,1
19850610,-106.66809,37.61155,2.26,271.1,14.45,22.38,6.2,-1.12,37.03,71.44,26.84,22.15,14.94,1
19850710,-106.33818,37.62251,1.45,67.1,17.59,25.98,8.52,6.15,52.92,74.24,26.98,28.48,11.13,1
20000722,-106.61722,37.64139,1.16,13.1,18.06,28.1,9.13,-5.32,23.1,71.98,25.85,27.43,12.91,1
20000730,-106.635,37.74833,1.58,56.5,15.7,24.26,8.66,3.12,47.01,72.06,26.3,21.67,17.11,1
20000812,-106.83611,37.87833,0.73,25.5,11.99,16.77,7.64,7.12,73.97,70.34,29.53,16.62,14.07,1
20010701,-107.19133,37.72152,0.25,143.7,16.37,23.51,9.13,5.05,51.84,71.96,28.94,18.97,10.79,1
20010704,-107.05583,37.69056,1.3,118.6,19.15,28.12,9.01,3.61,42.73,72.25,26.98,26.03,8.46,1
20010704,-107.29361,37.74833,0.32,93.8,18.74,28.61,8.38,3.87,44.81,72.08,26.98,26.03,8.46,1
20010726,-107.12889,37.76278,1.22,268.6,11.19,18.1,5.65,5.25,69.9,70.07,29.11,17.71,12.12,1
20010829,-106.36833,37.12167,0.44,305,14.52,22.98,7.39,4.03,56.27,73.1,26.52,19.82,6.51,1
20010928,-106.93213,37.5858,1.32,249.7,14.43,22.3,8.3,-4.41,28.36,71.77,24.84,18.84,5.46,1
20150822,-106.95943,37.8828,1.57,273.5,12.7,20.66,5.5,4.11,58.5,70,26.42,19.19,5.21,1
20140706,-107.079,37.653,1.72,71.2,17.73,26.73,7.33,3.16,43.97,71.99,27.98,25.27,8.42,1
19991130,-106.473,38.23,1.84,267.4,2.64,12.07,-2.12,-8.8,43.62,73.41,19.12,10.49,4.43,1
19991130,-106.87339,37.83827,1.52,248,0.95,9.4,-3.49,-10.51,43.06,70.15,21.29,9.35,5.58,1
19991130,-106.72009,37.73519,1.36,235.8,1.83,9.39,-2.49,-9.31,43.74,71.97,21.29,9.35,5.58,1
19991130,-107.15829,37.93112,1.52,248,0.95,9.4,-3.49,-10.51,43.06,70.15,19.88,9.71,4.74,1
19991130,-105.62666,37.96111,2,253.4,3.91,13.2,-0.42,-7.37,43.73,75.59,21,8.25,6.01,1
19970716,-106.52833,37.52167,0.83,324.9,19.99,29.42,10.56,1.29,34.58,74.06,27.08,24.1,13.34,1
19980602,-106.44,37.95167,3.37,261.4,14.69,25.55,3.44,-6.09,27.75,72.78,24.9,32.28,4.36,1
20130616,-106.55,37.83361,2.05,271.6,15.69,22.11,7.25,0.91,39.04,73.22,26.21,25.72,8.44,1
20130630,-106.40028,37.95028,2.03,30.8,16.77,26.42,9.2,6.67,60.01,73.42,27.93,21.96,7.52,1
20130630,-106.38361,37.98361,2.03,30.8,16.77,26.42,9.2,6.67,60.01,73.42,27.93,21.96,7.52,1
20130708,-106.67889,37.66111,1.43,257.5,19.34,28.31,10.8,3.29,38.43,71.93,30.2,22.53,10.48,1
20130709,-106.63333,37.65028,0.98,50.1,18.55,27,11.3,3.77,41.84,72.13,29.41,23.61,10.89,1
20130802,-106.42417,37.04056,0.37,286.4,15.45,21.13,11.15,9.71,72.71,73.45,28.69,21.73,7.82,1
20130806,-106.58389,37.73722,1.1,215.4,13.27,18.96,9.33,7.6,71.42,71.76,29.32,19.41,10.53,1
20050718,-106.53306,38.13889,1.66,319.6,19.48,30.56,10.28,1.25,38.72,73.19,22.73,32.91,3.13,1
19850808,-106.85375,37.77262,1.82,258.3,13.06,20.88,5.32,3.5,56.14,69.96,24.54,22.34,15.08,1
19880606,-105.95057,38.35,2.94,250.9,13.67,23.93,3.42,-4.9,33.29,71.22,25.3,29.46,8.62,1
20050418,-106.35278,37.13417,1.21,240.5,4.65,13.21,-3.12,-4.37,58.95,72.62,20.01,28.31,5.52,1
19980720,-105.70333,38.01833,2.08,47,21.99,31.54,12.14,6.5,45.27,75.48,29.88,23.81,11.62,1
20000611,-106.35667,37.81583,2.28,236.3,14.7,23.65,4.86,-4.59,30.16,73.07,25.13,29.67,14.89,1
20000704,-106.11111,38.38889,2.9,247.2,14.74,24.35,5.16,-8.15,23.82,71.28,22.23,34.02,1.95,1
20000714,-106.61722,37.64139,0.78,229.6,15.74,21.59,11.08,8.94,68.27,72.09,27.03,22.11,13.62,1
20000804,-106.38861,37.58306,1.54,276.9,19.84,29.28,11.87,6.03,48.79,74.04,29.39,23.56,17.03,1
20020521,-107.23468,37.73324,0.66,216.9,5.58,11.1,-3.7,-10.46,31.22,70.65,19.82,28.63,11.28,1
20020824,-106.42611,38.08139,1.67,281.2,16.39,26.29,7.27,-7.45,21.92,73.34,21.55,28.67,2.45,1
20020901,-106.55528,37.65278,1.24,306.5,17.31,26.56,7.84,-2.12,30.14,74.03,26.2,19.87,9.11,1
20090805,-106.34667,37.12667,0.47,197.1,18.55,29.04,9.72,6.01,53.09,73.77,28.44,20.66,6.9,1
20090831,-106.28139,37.33917,1.37,258.3,15.03,24.07,6.74,4.73,58.13,73.92,26.72,20.15,8.21,1
19991130,-106.56159,37.34495,1.66,251.1,2.35,11.69,-2.12,-8.1,47.32,74.07,21.29,9.35,5.58,1
19991130,-106.45229,37.32669,1.66,251.1,2.35,11.69,-2.12,-8.1,47.32,74.07,21.29,9.35,5.58,1
19991130,-106.51249,37.52888,1.66,251.1,2.35,11.69,-2.12,-8.1,47.32,74.07,21.29,9.35,5.58,1
19991130,-106.46939,38.25136,1.8,269,1.76,10,-2.21,-10.46,39.66,71.62,19.12,10.49,4.43,1
20170718,-106.257,37.345,0.84,148.3,18.99,26.51,11.78,9.54,59.41,74.02,29,24.82,6.79,1
19991130,-106.8,37.77,1.52,248,0.95,9.4,-3.49,-10.51,43.06,70.15,21.29,9.35,5.58,1
19991130,-106.41949,38.11389,1.84,267.4,2.64,12.07,-2.12,-8.8,43.62,73.41,19.12,10.49,4.43,1
19991130,-107.32089,37.68502,0.56,160.4,2.15,9.38,-2.22,-9.1,43.47,71.84,19.88,9.71,4.74,1
19991130,-106.10489,38.19279,1.84,267.4,2.64,12.07,-2.12,-8.8,43.62,73.41,19.12,10.49,4.43,1
19991130,-106.46719,37.22743,0.78,247.7,1.8,11,-2.3,-8.52,47.72,73.69,21.29,9.35,5.58,1
19991130,-106.48299,37.61391,1.66,251.1,2.35,11.69,-2.12,-8.1,47.32,74.07,21.29,9.35,5.58,1
19991130,-106.79089,37.48227,1.36,235.8,1.83,9.39,-2.49,-9.31,43.74,71.97,21.29,9.35,5.58,1
20171212,-106.33,37.584,1.42,293.7,1.4,10.11,-4.34,-9.59,43.45,73.97,18.48,11.53,1.66,1
20180531,-106.3248,34.4047,3.23,214.1,23.35,32.5,13.89,-8.9,11.91,80.52,26.3,31.57,7.44,1
20180615,-106.5769,37.76922,1.9,258.4,14.7,22.86,5.22,2.06,49.32,69.62,27.65,27.47,8.75,1
20180704,-106.2923,37.28547,1.22,191.7,19.68,28.85,9.99,-1.25,32.62,74.13,27.25,27.05,8.99,1
20180705,-106.3456,37.37634,1.49,139.9,17.13,24.51,11.56,7.48,56.8,74.68,29.12,19.89,10.2,1
20220420,-106.3419,37.81963,4.3,273.3,8.41,17.93,-1.74,-6.63,38.14,72.22,20.47,28.71,7.03,1
20220612,-106.3802,37.81605,3.16,248.1,19.03,28.75,11.29,-2.3,26.08,72.85,26.58,27.21,9.69,1
20220715,-106.4393,38.29383,1.87,257.3,17.59,26,10.87,8.35,61.48,71.93,30.18,18.69,9.44,1
20220718,-106.6853,37.64823,2.2,238.8,18.24,27.53,11,8.53,57.59,72.04,28.61,25.53,7.5,1
20220717,-106.5788,37.97377,1.23,163.6,16.92,24.29,8.88,7.28,56.82,70.36,28.39,23.34,6.61,1
20220718,-106.72,37.96473,1.71,245.7,15.5,26.54,8.11,7.31,63.77,70.32,28.61,25.53,7.5,1
19980710,-106.81667,37.8,1.44,287.3,12.07,17.76,6.46,7.14,74.19,70.21,29.34,25.21,17.68,1
19980720,-106.79073,37.54211,1.44,72.6,19.54,28.27,10.27,5.11,46.67,71.88,27.62,25.52,13.36,1
19980903,-106.65333,37.60167,1.67,95.7,15.2,24.16,6.88,1.7,45.44,71.74,24.91,23.72,8.36,1
19990508,-107.18472,37.78472,2.09,229.9,5.2,13.24,-1.42,-5.22,49.37,69.37,22.3,29.02,9.02,1
19990619,-106.18333,37,0.51,202.2,15.41,24.47,7.3,2.69,49.59,73.42,25.79,27.68,11.28,1
20080918,-106.05162,38.23365,1.68,321.9,10.46,17.01,4.77,1.09,55.72,73.21,24.28,17.28,6.74,1
20050709,-105.54972,37.56222,1.28,268.8,20.47,29.54,11.19,2.59,34.97,75.74,27.52,25.59,8.32,1
20050715,-106.42944,38.06306,1.4,96.8,18.71,28.22,11.74,8.2,56.75,73.48,28.54,22.27,7.65,1
20050723,-105.85389,38.28528,1.62,304.6,21.44,30.82,13.67,6.64,42.9,74.9,30.13,20.38,6.54,1
20050911,-106.74367,37.56083,2.47,232.1,9.22,17.38,2.15,-0.66,53.11,71.59,23.07,23.74,4.66,1
20051004,-106.4375,37.02583,1.2,212.4,10.32,16.71,3.57,6.04,77.25,72.91,27.47,9.86,5.92,1
20100718,-106.27889,37.32972,0.84,287.4,21.91,30.45,14.43,4.6,36.34,73.94,28.53,24.24,7.67,1
20100824,-106.53361,37.3925,1.58,97.7,14.2,21.1,8.98,7.77,69.54,74.36,29,19.86,9.14,1
20100910,-105.58194,37.91694,2.44,271.9,12.53,22.19,4.4,-4.88,33.32,74.94,21.38,26.09,2.13,1
20110513,-106.28444,37.40306,1.58,56.8,8.64,19.3,-2.93,-6.01,43.94,73.67,21.19,31.81,3.75,1
20220721,-106.5933,38.16811,1.21,329.9,17.94,24.88,9.2,3.76,42.63,70.29,27.64,26.34,8.26,1
20220721,-107.0581,37.69216,0.79,1.8,19.05,26.24,10.66,6.34,47.92,71.97,27.93,26.08,8.08,1
20220725,-106.3914,37.1355,0.42,233.6,17.15,25.17,11.38,10.85,71.4,73.48,29.93,16.56,9.55,1
20220610,-106.3164,37.10778,0.61,285.4,19.31,29.58,8.24,-2.41,26.33,73.38,26.75,28.66,6.8,1
19990901,-105.95194,38.38528,2.26,197,10.75,16.66,5.91,6.4,77.09,71.27,27.65,17.29,11.41,1
20000602,-106.53667,38.25861,1.95,201.1,11.6,20.39,5.23,3.11,61.72,71.69,24.16,23.53,14.33,1
20000608,-106.68938,37.71932,2.51,223.2,15.09,22.74,7.46,0.54,41,71.28,27.04,27.17,19.13,1
20000616,-106.52528,37.90722,2.83,288.1,14.4,25.24,4.14,-4.85,34.83,72.47,23.66,26.98,10.08,1
20000622,-106.72639,37.82056,1.61,247.2,13.23,21.82,5.02,-4.18,32.81,69.95,26.64,25.87,17.88,1
20000704,-106.61722,37.65583,2.71,232.4,14.44,22.43,6.61,-8.38,23.17,71.63,21.35,33.06,3.96,1
20000703,-106.56444,37.24167,2.25,253,18.87,26.93,12.19,1.16,37.41,75.72,26.27,26.77,19.74,1
20000713,-106.87315,37.76271,1.13,32.8,15.84,25.17,6,4.55,55.95,70.43,27.41,21.76,13.95,1
20130531,-107.00028,37.63333,3.04,290.1,7.14,16.34,-0.86,-9.69,32.5,71.14,19.65,33.33,4.4,1
20041108,-106.03694,38.27833,1.73,184.3,4.56,12.59,0.55,-6.05,47.42,71.38,23.63,11.64,6.61,1
20121012,-106.07306,38.17139,2.42,224.2,5.04,13.43,-2.15,0.92,76.84,72.8,25.44,7.37,5.27,1
20130603,-107.09972,37.64139,2.95,250.6,12.94,21.33,4.46,-2.7,39.41,71.29,23.74,26.11,7.91,1
20130606,-106.16139,38.30361,1.67,321.8,12.05,21.66,1.47,-1.97,45.62,71.24,23.85,29.67,6.55,1
20130615,-106.53361,38.00028,2.65,266.1,15.45,25.79,5.27,-3.46,30.05,73.08,25.83,26.34,9.45,1
19840527,-107.38284,37.76797,0.49,314.8,7.45,15.9,-0.38,-6.68,42.33,69.48,23.66,32.91,4.17,1
19920706,-106.55059,37.25,2.06,259.9,18.93,28.87,8.37,0.38,33.74,73.77,21.07,31.55,7.12,1
19840929,-106.62169,37.70067,1.04,305.8,3.49,13.62,-4,-9.93,44.81,71.49,19.42,20.14,10.51,1
20180724,-106.4369,37.18615,0.4,218.2,18.38,25.8,11.63,9.8,64.12,73.9,28.66,18.75,5.9,1
20180525,-106.7192,37.57578,2.02,232.6,13.52,21.47,5.76,-7.27,24.49,71.69,21.38,33.16,2.94,1
20110909,-107.17833,37.77167,1.92,122.8,7.87,13.86,3.17,0.99,66.48,70.07,26.97,11.75,9.44,1
19890601,-107.13333,37.75,2.1,214.8,8.24,17.23,-1.43,-11.2,25.92,69.87,21.38,33.24,3.02,1
19890604,-107.08333,37.73333,1.54,248.3,8.95,16.21,1.3,-4.84,41.31,71.22,22.08,25.42,14.95,1
19890705,-106.66667,37.5,0.96,318.1,20.93,30.9,10.74,-5.18,19.99,72,25.79,30.38,9.76,1
19900527,-107.25,37.75,0.49,217.2,6.65,15.66,-0.77,-4.67,46.75,68.9,24.09,30.47,5.7,1
19900608,-106.51726,37.51668,1.07,284.9,17.57,27.18,7.88,1.09,39.29,73.76,22.63,27.77,15.34,1
19900617,-106.66726,37.61667,2.38,220,12.65,21.5,3.16,-8.64,24.21,71.79,22.29,32.31,5.5,1
20050714,-106.64972,37.59222,2.05,38.5,20.36,30.25,11.88,3.66,41.14,71.92,27.97,26.31,5.41,1
20070911,-106.40194,37.23639,0.36,247.5,13.11,21.44,6.67,4.49,62.33,73.63,25.06,19.9,5.33,1
19860712,-106.83333,37.78333,1.89,284,13.61,21.36,5.48,2.98,51.99,69.89,24.14,26.3,12.28,1
19871005,-106.46726,37.00002,0.47,301.2,10.12,21.27,1.68,-7.43,31.62,73.46,19.51,20.55,4.08,1
20090912,-106.60806,37.64583,1.31,234.1,10.01,16.02,4.01,4.46,72.19,71.59,26.69,13.9,8.37,1
20100605,-106.72944,37.81167,2.38,295.7,14.82,23.8,5.61,3.73,51.33,70,26.1,29.8,5.54,1
20100803,-105.53139,37.55389,1.87,250.1,18.6,25.2,12.71,10.29,62.2,76.05,29.16,23.98,7.52,1
20101105,-106.07472,38.18778,1.99,302.7,4.53,15.43,-2.47,-8.03,43.72,73.13,19.26,14.77,1.95,1
20110616,-105.66917,38.01222,3.52,232.8,18.43,27.88,8.57,-3.7,25.75,74.53,25.51,29.4,6.69,1
19890607,-106.33333,38.08333,2.37,21.3,10.91,21.68,1.61,0.07,54.6,72.66,26.79,25.29,19.02,1
19900628,-106.46667,38.25,2.85,261,19.99,29.65,9.34,-4.99,21.09,71.36,25.3,26.71,14.19,1
19900823,-106.53,37.75833,1.61,205.5,14.06,22.98,5.85,0.38,44.83,73.02,23.08,24.69,16.28,1
19910820,-106.66667,37.5,1.57,319.7,14.12,23.61,5.44,2.39,51.23,71.92,25.35,24.85,15.77,1
19911025,-106.83333,37.83333,2.14,250.1,-2.25,4.01,-6.74,-8.18,67.34,68.92,22.7,13,7.84,1
19921018,-106.29725,37.29834,1.5,247.4,6.11,15.26,-1.06,-6.67,42.34,73.76,21.28,16.62,5.54,1
19930709,-106.31667,37.46667,1.43,252.1,18.06,26.6,9.88,0.05,32.95,73.64,27.4,26.02,17.57,1
19900629,-106.36667,37.83333,1.57,285.6,21.27,30.13,11.77,-2.55,23.17,73.3,28.68,26.99,18,1
19910510,-106.71667,38,4.26,185.9,6.73,14.67,-1.46,-3.5,55.08,69.04,21.98,27.01,13.33,1
19920707,-106.7393,37.81159,2.27,266.9,12.71,20.4,6.27,2.87,54.34,70.14,27.48,22.77,15.22,1
19920905,-107.0606,37.85,1.53,285.9,6.09,16.41,-3.22,-5.01,49.68,69.76,20.16,26.47,3.52,1
19921014,-106.09391,38.32,3.69,269,4.63,13.05,-2.21,-6.23,47.42,70.8,23.67,14.25,12.21,1
19930801,-106.66667,37.58333,0.96,282.4,18.92,27.18,9.78,0.54,32.11,72.07,27.84,22.86,14.9,1
20180404,-105.98833,36.63556,2.51,270.4,5.8,15.46,-4.37,-10.47,31.14,76.07,20.33,26.08,5.5,1
20010828,-105.70027,36.10559,0.99,254.9,16.43,23.63,10.57,8.01,61.29,75.89,28.56,17.37,9,1
20010829,-105.59217,36.25003,1.03,244.3,16.24,23.68,10.14,6.67,58.67,75.8,27.48,20.63,8.76,1
20010907,-105.59577,36.23364,2.29,284.9,12.32,19.78,6.12,-5.21,31.82,75.15,21.52,26.28,2.69,1
20010629,-107.2836,36.68307,2.28,8.2,24.65,33.84,16.52,8.3,39.63,80.11,32.03,25.25,8.55,1
20010703,-107.35,36.95112,0.79,156,24.1,33.4,15.07,10.07,47.99,79.28,30.72,27.48,6.55,1
20060114,-105.9733,36.65111,1.56,235.7,-0.12,8.02,-4.15,-10.36,46.33,76.02,19.39,11.51,4.34,1
20060726,-106.0208,36.69806,0.94,324.2,21.46,30.79,13.74,11.12,58.98,76.32,30.75,22.59,7.17,1
20060725,-107.3713,36.90556,1.26,10.7,24.35,32.79,17.04,11.29,49.34,78.74,31.68,27.49,6.54,1
20060802,-107.25,36.64778,2.14,270.9,21.71,29.5,13.3,8.03,45.92,79.94,29.56,27.63,5.91,1
20060810,-107.2797,36.88778,0.79,266,21.48,30.28,12.16,7.78,47.81,79.03,29.79,28.05,4.58,1
20060809,-107.2213,36.61611,1.19,226.2,20.9,25.44,17.07,12.2,59.23,80.25,31.73,21.47,9.53,1
20060925,-106.0841,36.50556,1.37,258,9.35,18.34,1.9,-2.1,47.23,76.71,21.97,22.72,2.71,1
20070618,-106.6766,36.40444,1.81,275.1,18.7,28.29,8.51,-2.63,26.65,77.03,24.16,33.14,3.24,1
20070621,-106.6325,36.42861,1.51,211,21.44,31.65,12.18,3.88,39.42,77.5,29.14,24.31,8.04,1
20070625,-106.4388,36.56639,1.93,276.4,20.37,30.28,9.35,-2.17,27.84,76.34,24.11,33.09,3.82,1
20070603,-105.5841,36.66639,1.11,10,14.95,22.94,7.35,3.94,55.45,75.86,26.71,17.92,8.62,1
20070606,-105.6436,36.68472,5.38,236.1,15.06,22.47,6.01,-4.47,27.82,74.76,22.57,31.2,9.35,1
19950614,-106.67889,36.47335,1.22,272.6,20.72,27.52,14.01,1.52,31.19,77.24,28.84,25.91,13.94,1
19940113,-105.82832,36.33516,1.2,339.4,-3.76,5.92,-11.58,-10.65,63.73,75.88,16.25,13.65,1.95,1
19940615,-107.2589,36.64501,4.21,246.7,20.16,28.92,11.34,-6.58,18.25,79.58,25.92,31.62,7.26,1
20050810,-107.2536,36.75778,0.75,265.8,19.97,25.6,14.95,11.51,60,79.04,31.05,24.22,7.16,1
19970908,-105.98887,36.65835,0.89,263.5,19.05,28.47,11.15,6.42,50.87,76.57,26.01,23.17,11.2,1
19970826,-107.2039,36.67168,2.02,255.6,21.51,27.16,16.31,11.13,53.69,80.2,31.03,23.18,9.69,1
19970828,-107.1972,36.65001,2.16,298.8,23.02,31.38,14.88,7.88,41.79,80,29.39,22.9,11.28,1
19970902,-106.19058,36.41502,1.36,148.7,17.69,27.03,10.05,7.27,56.75,77.11,26.82,24.58,11.27,1
19970626,-105.55057,36.15003,1.06,199.1,16.08,22.91,9.73,6.4,56.68,76.04,26.54,20.44,9.63,1
19970605,-106.40219,36.50502,1.94,228.6,16.86,26.72,9.8,6.15,59.61,75.91,28.79,22.98,15.52,1
19970626,-106.04829,36.54877,1.28,201.5,17.36,24.74,10.03,5.74,51.31,76.57,25.95,24.16,7.63,1
19980311,-106.37219,36.22502,1.47,186.7,-0.57,8.08,-6.12,-8.36,60.01,77.15,20,22.2,4.2,1
19980324,-106.12218,36.50002,2.07,265,7.67,18.15,-0.9,-2.31,55.21,75.94,20.49,25.12,3.38,1
19980427,-106.25058,36.34169,1.52,36.4,3.96,12.62,-3.66,-5.92,54.41,76.18,21.93,26.36,9.87,1
19980525,-106.23058,36.58002,1.83,201.9,12.67,21.65,2.45,-2.82,39.07,76.06,24.9,25.21,12.38,1
20050911,-106.0688,36.43861,1.87,254,14.51,22.58,6.7,2.95,48.32,76.37,26.59,19.72,6.97,1
20050823,-107.3402,36.91667,1.32,288.9,20.23,28.57,13.96,6.2,43.02,78.8,31.57,16.93,10.75,1
20050902,-106.2888,36.35667,1.18,240.9,16.33,22.68,10.52,7.33,59.8,76.75,28.9,19.15,10.98,1
20050917,-106.2897,36.34194,2.32,250.5,13.87,23.87,5.42,-4.43,32.51,76.3,22.28,24.43,3.67,1
20050920,-106.1902,36.7775,0.73,290.6,14.12,23.06,6.33,-2.15,34.76,73.97,26.52,19.36,8.99,1
20050922,-106.0008,36.66889,1.37,219.2,14.65,19.04,11.35,9.7,73.78,76.41,29.15,12.23,9.24,1
20070614,-105.5569,36.54111,1.51,317.7,15.95,25.53,4.91,0.87,41.77,75.85,25.69,29.61,8.33,1
20100511,-105.4961,36.26861,3.69,216.5,9.2,19.82,-1.31,-8.12,32.32,74.93,20.96,30.34,4.76,1
20010709,-106.21638,36.38308,1.21,128.4,22.48,31.25,14.78,7.93,44.12,76.61,30.65,23.8,9.17,1
20010709,-106.15078,36.51808,1.21,128.4,22.48,31.25,14.78,7.93,44.12,76.61,30.65,23.8,9.17,1
19950615,-107.3256,36.82501,1.66,176.1,18.61,27.95,11.48,7.47,52.45,78.53,31.14,16.3,14.31,1
19950614,-106.06718,36.65835,1.29,290.9,19.72,27.35,12.9,1.71,33.76,76.33,28.84,25.91,13.94,1
19950618,-106.10058,36.65835,2.04,204.8,14.69,23.74,4.38,3.1,52.34,76.35,27.2,31.52,5.5,1
20030725,-107.2508,36.79722,1.09,260.3,25.32,34.78,17.08,8.06,37.34,78.98,31.81,28.68,8.08,1
20030725,-107.3033,36.96056,1.09,260.3,25.32,34.78,17.08,8.06,37.34,78.98,31.81,28.68,8.08,1
20030726,-106.1705,36.715,1.51,10.7,21.86,31.88,16.04,10.72,54.35,76.75,31.22,18.88,8.83,1
20030725,-107.2097,36.64194,2.52,273.4,26.75,34.64,19.44,8.69,34.42,80.02,31.81,28.68,8.08,1
20030726,-107.2477,36.89389,1.19,194.2,23.16,32.29,17.42,10.83,49.2,79.18,32.78,22.47,8.49,1
20140728,-107.24769,36.7811,0.83,155,19.29,22.69,16.61,13.48,69.77,79.44,32.82,18.27,11.07,1
20140728,-107.28969,36.80249,0.83,155,19.29,22.69,16.61,13.48,69.77,79.44,32.82,18.27,11.07,1
20160720,-106.16639,36.50444,1.42,248.4,21.26,29.31,13.39,9.45,51.95,76.88,30.14,23.55,6.82,1
20170911,-105.85944,36.30667,0.82,181.3,17.67,25.09,12.1,7.82,55.9,76.51,28.24,18.23,5.51,1
20170609,-105.93694,36.40389,2.09,270.9,18.8,27.93,8.35,-0.28,31.28,75.73,25.18,31.92,5.42,1
20170718,-106.38389,36.435,1.04,207.9,21.07,30.32,12.1,10.83,59.28,76.64,29.9,25.85,7.07,1
20170712,-107.25833,36.64,2.04,270.6,21.52,25.99,16.27,12.01,57.42,80.01,31.97,26.56,8.95,1
20170708,-105.46222,36.26444,0.98,175.2,20.84,28.89,13.35,7.98,49.06,76.52,30.11,22.8,8.67,1
20170719,-106.37611,36.38917,1.47,197.1,22.03,29.95,14.5,10.5,54.28,76.75,28.96,28.77,6.47,1
20140401,-105.55019,36.6986,3.92,231,5.5,13.84,-1.98,-10.42,33.23,75.04,19.5,25.55,4.28,1
20140527,-106.11469,36.51749,1.44,347.7,16.77,26.52,4.8,0.61,40.22,76.41,26.46,28.64,5.95,1
20140601,-105.15159,36.7386,2.28,263,17.85,26.4,9.15,-2.11,30.51,76.07,23.84,33.11,3.11,1
20140614,-106.58109,36.36805,3.02,262.7,16.85,25.46,8.94,-5.04,26.67,76.72,23.22,30.58,7.08,1
20120409,-105.4475,36.91861,1.85,252.8,8.34,16.06,0.85,-0.62,56.69,75.2,23.24,23.1,9.92,1
20120507,-105.9544,36.6325,2.4,135.1,7.63,13.02,1.29,1.07,66.64,76.14,27.2,13.97,8.11,1
20140730,-105.50439,36.36471,1.24,115.2,17,24.8,10.72,10.26,68.97,76.27,30.02,20.52,8.49,1
20140801,-107.29689,36.86832,0.95,154.4,18.96,24.35,13.9,11.4,63.64,79.09,30.84,22.48,7.82,1
20020528,-106.13668,36.70502,0.86,32.5,16.56,25.76,6.22,-2.09,35,76.16,25.74,26.05,10.38,1
20020622,-105.63557,36.16864,1.8,185.4,19,26.14,13.28,8.81,56.13,76.16,28.92,24.17,8.64,1
20020623,-105.55057,36.26753,1.66,250.7,21.24,30.34,12.13,3.53,41.78,76.23,25.7,31.09,7.29,1
20020601,-107.2017,36.85112,1.74,209.1,24.7,33.21,16.38,-4.42,15.13,78.47,30.39,24.22,11.21,1
20020708,-106.24388,36.66834,1.12,193.7,19.99,27.48,13.57,9.31,55.15,76.9,29.64,25.59,8.36,1
20020623,-106.14248,36.42974,1.65,252.8,21.17,30.68,11.58,1.88,40.24,76.57,25.19,32.03,6.42,1
20030710,-106.398,36.58333,1.63,168.4,23.46,33.12,12.21,3.21,30.66,76.73,28.15,30.37,4.55,1
20120526,-105.7883,36.27722,4.43,203.1,16.57,25.15,6.7,-6.18,23.63,75.33,21.92,32.9,4.37,1
20120529,-106.1844,36.35,1.76,275,13.74,24.76,1.37,-9.62,23.23,76.25,21.37,33.77,3.72,1
